Order_ID;Row ID;Product_ID;Customer_ID;Order_Date;Ship_Date;Ship_Mode;Sales;Quantity;Discount;Profit
CA-2016-130400;8507;TEC-AC-10004633;SJ-20125;3/8/2016;3/12/2016;Standard Class;27.96;5;0.2;8.388
CA-2016-130400;8508;OFF-EN-10001453;SJ-20125;3/8/2016;3/12/2016;Standard Class;146.352;3;0.2;49.3938
CA-2015-135853;8509;TEC-AC-10004761;CA-12775;12/11/2015;12/14/2015;First Class;175.23;11;0;61.3305
CA-2015-135853;8510;TEC-PH-10003691;CA-12775;12/11/2015;12/14/2015;First Class;125.99;1;0;31.4975
CA-2015-135853;8511;OFF-BI-10004965;CA-12775;12/11/2015;12/14/2015;First Class;R23,00;2;0;10.35
CA-2016-103359;8512;OFF-BI-10004233;LC-16885;12/22/2016;12/26/2016;Standard Class;25.584;2;0.2;8.9544
CA-2016-144645;8513;FUR-FU-10003601;NS-18640;2/2/2016;2/8/2016;Standard Class;73.784;2;0.6;-77.4732
CA-2017-141614;8514;OFF-PA-10002787;NS-18640;6/5/2017;6/9/2017;Standard Class;20.736;4;0.2;7.2576
CA-2015-122168;8515;OFF-AR-10003602;HG-14965;8/21/2015;8/26/2015;Standard Class;17.52;3;0;8.2344
CA-2015-122168;8516;OFF-AR-10002053;HG-14965;8/21/2015;8/26/2015;Standard Class;35.76;12;0;10.0128
CA-2016-132899;8517;OFF-AR-10002833;SF-20200;4/7/2016;4/11/2016;Standard Class;3.64;2;0;0.9828
CA-2017-149720;8518;FUR-FU-10002501;EM-14065;6/4/2017;6/7/2017;Second Class;30.336;6;0.6;-17.4432
CA-2017-118003;8519;FUR-FU-10002506;DO-13645;12/4/2017;12/10/2017;Standard Class;12.99;1;0;1.5588
CA-2017-118003;8520;FUR-CH-10003817;DO-13645;12/4/2017;12/10/2017;Standard Class;182.22;3;0;45.555
CA-2017-118003;8521;FUR-CH-10004860;DO-13645;12/4/2017;12/10/2017;Standard Class;302.94;3;0;18.1764
CA-2016-141887;8522;FUR-FU-10002268;MP-17470;1/11/2016;1/15/2016;Standard Class;54.992;14;0.2;8.9362
US-2016-160206;8523;TEC-PH-10000148;MY-18295;4/1/2016;4/7/2016;Standard Class;12.99;1;0;0.2598
CA-2017-133074;8524;OFF-PA-10004082;DB-13615;9/21/2017;9/25/2017;Standard Class;55.86;7;0;27.93
CA-2017-161172;8525;TEC-PH-10004348;SP-20920;3/16/2017;3/16/2017;Same Day;44.376;2;0.4;-7.396
CA-2017-161172;8526;FUR-FU-10003424;SP-20920;3/16/2017;3/16/2017;Same Day;51.264;6;0.2;7.6896
CA-2017-161172;8527;OFF-BI-10004654;SP-20920;3/16/2017;3/16/2017;Same Day;5.193;3;0.7;-3.462
CA-2017-161172;8528;TEC-AC-10004571;SP-20920;3/16/2017;3/16/2017;Same Day;159.984;2;0.2;43.9956
CA-2017-161172;8529;OFF-ST-10000675;SP-20920;3/16/2017;3/16/2017;Same Day;54.224;2;0.2;3.389
CA-2017-137624;8530;FUR-CH-10001714;ME-17320;11/10/2017;11/17/2017;Standard Class;241.424;2;0.2;-36.2136
CA-2016-156748;8531;OFF-PA-10000380;BS-11755;11/30/2016;12/6/2016;Standard Class;33.36;4;0;16.68
CA-2016-156748;8532;OFF-PA-10002713;BS-11755;11/30/2016;12/6/2016;Standard Class;13.76;2;0;6.3296
CA-2016-156748;8533;OFF-ST-10001370;BS-11755;11/30/2016;12/6/2016;Standard Class;496.86;7;0;24.843
CA-2016-156748;8534;FUR-CH-10000513;BS-11755;11/30/2016;12/6/2016;Standard Class;389.97;3;0;35.0973
CA-2015-169677;8535;OFF-LA-10003223;KS-16300;1/13/2015;1/15/2015;Second Class;9.82;2;0;4.8118
US-2014-163146;8536;TEC-AC-10002217;CC-12475;5/16/2014;5/20/2014;Standard Class;56.4;3;0;3.384
CA-2015-157343;8537;OFF-BI-10003707;HD-14785;6/7/2015;6/11/2015;Standard Class;18.312;4;0.7;-12.208
CA-2015-157343;8538;OFF-PA-10000552;HD-14785;6/7/2015;6/11/2015;Standard Class;25.92;5;0.2;9.072
CA-2015-157343;8539;OFF-AR-10003183;HD-14785;6/7/2015;6/11/2015;Standard Class;8.016;3;0.2;1.002
CA-2017-147354;8540;TEC-CO-10000971;KB-16315;3/9/2017;3/13/2017;Standard Class;479.984;2;0.2;59.998
CA-2017-147354;8541;OFF-BI-10003910;KB-16315;3/9/2017;3/13/2017;Standard Class;30.84;5;0.2;9.6375
CA-2015-157287;8542;OFF-ST-10001172;HR-14830;12/22/2015;12/23/2015;First Class;33.568;2;0.2;1.6784
CA-2015-157287;8543;FUR-CH-10001270;HR-14830;12/22/2015;12/23/2015;First Class;422.625;7;0.3;R0,00
CA-2014-137575;8544;TEC-AC-10004571;TB-21625;8/6/2014;8/11/2014;Standard Class;199.98;2;0;83.9916
CA-2016-119074;8545;FUR-FU-10004053;DS-13180;3/27/2016;3/31/2016;Standard Class;20.24;1;0;8.7032
CA-2016-119074;8546;FUR-FU-10003731;DS-13180;3/27/2016;3/31/2016;Standard Class;39.92;4;0;11.1776
CA-2016-119074;8547;OFF-BI-10000962;DS-13180;3/27/2016;3/31/2016;Standard Class;32.54;2;0;15.9446
CA-2015-149566;8548;TEC-AC-10001266;GB-14530;12/5/2015;12/10/2015;Standard Class;R39,00;3;0;17.55
CA-2015-149566;8549;OFF-LA-10000452;GB-14530;12/5/2015;12/10/2015;Standard Class;12.6;4;0;6.048
CA-2015-126186;8550;FUR-FU-10000073;GB-14530;9/11/2015;9/12/2015;First Class;24.64;4;0.2;4.004
CA-2015-121132;8551;OFF-LA-10002368;VB-21745;7/17/2015;7/24/2015;Standard Class;6.264;3;0.2;2.0358
CA-2015-121132;8552;OFF-FA-10004248;VB-21745;7/17/2015;7/24/2015;Standard Class;14.432;4;0.2;3.4276
CA-2014-140473;8553;TEC-CO-10004202;MC-17425;5/30/2014;6/3/2014;Standard Class;719.976;3;0.2;134.9955
US-2017-102904;8554;TEC-AC-10000927;CB-12025;11/13/2017;11/20/2017;Standard Class;239.92;8;0;23.992
CA-2016-102092;8555;FUR-TA-10002530;PM-18940;12/9/2016;12/11/2016;First Class;1056.86;7;0;158.529
CA-2015-117884;8556;TEC-AC-10002567;DC-13285;3/22/2015;3/22/2015;Same Day;447.944;7;0.2;89.5888
CA-2015-117884;8557;OFF-ST-10002182;DC-13285;3/22/2015;3/22/2015;Same Day;150.408;9;0.2;-33.8418
CA-2016-132829;8558;TEC-PH-10004539;LA-16780;12/23/2016;12/26/2016;Second Class;453.576;3;0.2;39.6879
CA-2016-132829;8559;OFF-LA-10002945;LA-16780;12/23/2016;12/26/2016;Second Class;45.36;9;0.2;14.742
CA-2016-132829;8560;TEC-PH-10004345;LA-16780;12/23/2016;12/26/2016;Second Class;287.88;3;0.2;35.985
CA-2016-132829;8561;TEC-PH-10004912;LA-16780;12/23/2016;12/26/2016;Second Class;131.88;3;0.2;14.8365
CA-2016-132829;8562;FUR-FU-10000206;LA-16780;12/23/2016;12/26/2016;Second Class;2.328;2;0.6;-0.7566
CA-2016-123540;8563;FUR-CH-10000847;DJ-13420;4/2/2016;4/6/2016;Second Class;1454.9;5;0;378.274
US-2017-108315;8564;OFF-BI-10000822;MH-18115;4/30/2017;5/4/2017;Standard Class;4.842;3;0.7;-3.5508
US-2017-108315;8565;FUR-FU-10000747;MH-18115;4/30/2017;5/4/2017;Standard Class;220.704;6;0.2;-8.2764
CA-2016-134110;8566;TEC-PH-10002350;BG-11035;11/17/2016;11/18/2016;First Class;67.176;3;0.2;6.7176
CA-2016-134110;8567;OFF-PA-10000697;BG-11035;11/17/2016;11/18/2016;First Class;15.232;4;0.2;5.5216
US-2016-136581;8568;OFF-PA-10002787;SV-20365;11/10/2016;11/12/2016;First Class;31.104;6;0.2;10.8864
CA-2016-162390;8569;OFF-BI-10004318;DP-13105;12/6/2016;12/12/2016;Standard Class;968.744;7;0.2;314.8418
CA-2016-162390;8570;OFF-BI-10001721;DP-13105;12/6/2016;12/12/2016;Standard Class;222.352;13;0.2;77.8232
CA-2016-162390;8571;TEC-CO-10004202;DP-13105;12/6/2016;12/12/2016;Standard Class;479.984;2;0.2;89.997
CA-2016-162222;8572;OFF-PA-10003893;SR-20740;4/3/2016;4/3/2016;Same Day;10.272;3;0.2;3.21
CA-2014-121629;8573;TEC-MA-10004679;BT-11680;11/28/2014;12/2/2014;Standard Class;998.85;5;0.4;-199.77
CA-2015-164623;8574;OFF-PA-10000249;MS-17770;10/20/2015;10/22/2015;First Class;24.56;2;0;11.5432
CA-2014-159849;8575;OFF-FA-10000053;JK-15640;9/19/2014;9/19/2014;Same Day;5.67;3;0;0.1134
CA-2017-101273;8576;OFF-AP-10000804;ST-20530;8/27/2017;8/30/2017;Second Class;14.336;4;0.2;0.896
CA-2017-106747;8577;FUR-FU-10004188;TS-21505;7/3/2017;7/4/2017;First Class;102.3;1;0;26.598
CA-2017-146164;8578;FUR-TA-10004915;CM-12190;12/22/2017;12/26/2017;Standard Class;607.52;2;0;97.2032
CA-2017-146164;8579;OFF-ST-10001228;CM-12190;12/22/2017;12/26/2017;Standard Class;31.16;2;0;7.79
CA-2016-111605;8580;OFF-LA-10002368;JW-15955;12/27/2016;1/2/2017;Standard Class;2.61;1;0;1.2006
CA-2014-130673;8581;FUR-FU-10003489;MC-17590;5/20/2014;5/22/2014;Second Class;10.332;3;0.6;-5.9409
CA-2014-130673;8582;OFF-PA-10000289;MC-17590;5/20/2014;5/22/2014;Second Class;10.368;2;0.2;3.6288
CA-2014-130673;8583;TEC-AC-10004227;MC-17590;5/20/2014;5/22/2014;Second Class;20.784;2;0.2;-3.6372
CA-2014-130673;8584;OFF-ST-10000636;MC-17590;5/20/2014;5/22/2014;Second Class;66.96;5;0.2;-13.392
CA-2014-104808;8585;OFF-BI-10003676;MH-17440;2/4/2014;2/8/2014;Second Class;17.248;2;0.2;6.0368
US-2017-132927;8586;OFF-BI-10001116;RD-19720;12/9/2017;12/15/2017;Standard Class;11.088;7;0.7;-8.1312
CA-2017-162015;8587;TEC-AC-10003832;KB-16240;7/11/2017;7/18/2017;Standard Class;1287.45;5;0;244.6155
CA-2017-162015;8588;OFF-AP-10003040;KB-16240;7/11/2017;7/18/2017;Standard Class;168.1;5;0;43.706
CA-2015-138492;8589;OFF-ST-10002583;FC-14335;5/15/2015;5/22/2015;Standard Class;51.968;2;0.2;-10.3936
CA-2017-145338;8590;OFF-AR-10002053;BD-11770;1/29/2017;2/1/2017;First Class;4.768;2;0.2;0.4768
CA-2017-126676;8591;OFF-EN-10004846;FH-14365;9/29/2017;10/1/2017;First Class;7.98;3;0;3.9102
CA-2017-101700;8592;OFF-EN-10003134;SO-20335;4/23/2017;4/26/2017;First Class;18.688;2;0.2;7.008
CA-2017-101700;8593;FUR-FU-10001025;SO-20335;4/23/2017;4/26/2017;First Class;11.664;3;0.2;3.3534
CA-2017-159667;8594;TEC-AC-10002567;PM-19135;11/9/2017;11/13/2017;Standard Class;191.976;3;0.2;38.3952
CA-2017-159667;8595;TEC-PH-10004094;PM-19135;11/9/2017;11/13/2017;Standard Class;499.168;4;0.2;31.198
CA-2014-111934;8596;OFF-BI-10004364;GD-14590;5/5/2014;5/7/2014;First Class;11.88;2;0;5.346
CA-2014-111934;8597;OFF-PA-10000474;GD-14590;5/5/2014;5/7/2014;First Class;35.44;1;0;16.6568
US-2016-117387;8598;OFF-BI-10004308;PA-19060;10/27/2016;10/31/2016;Standard Class;67.136;4;0.2;25.176
CA-2014-141110;8599;OFF-BI-10002012;LS-17200;11/26/2014;12/1/2014;Standard Class;4.32;3;0.2;1.512
CA-2014-141110;8600;OFF-PA-10002586;LS-17200;11/26/2014;12/1/2014;Standard Class;14.94;3;0;7.0218
CA-2014-141110;8601;OFF-AP-10000692;LS-17200;11/26/2014;12/1/2014;Standard Class;40.54;2;0;11.3512
CA-2014-141110;8602;OFF-BI-10001553;LS-17200;11/26/2014;12/1/2014;Standard Class;7.312;1;0.2;2.5592
US-2014-133949;8603;TEC-PH-10004908;JL-15175;12/31/2014;12/31/2014;Same Day;475.944;7;0.2;59.493
US-2016-116365;8604;TEC-AC-10002217;CA-12310;1/3/2016;1/8/2016;Standard Class;30.08;2;0.2;-5.264
US-2016-116365;8605;TEC-AC-10002942;CA-12310;1/3/2016;1/8/2016;Standard Class;165.6;3;0.2;-6.21
US-2016-116365;8606;TEC-PH-10002890;CA-12310;1/3/2016;1/8/2016;Standard Class;180.96;5;0.2;13.572
CA-2017-162936;8607;TEC-AC-10003614;CM-12160;8/18/2017;8/22/2017;Standard Class;23.18;2;0;7.6494
CA-2014-151946;8608;FUR-FU-10002878;BT-11440;6/4/2014;6/9/2014;Standard Class;56.96;2;0;21.0752
CA-2014-151946;8609;OFF-AP-10001626;BT-11440;6/4/2014;6/9/2014;Standard Class;15.56;4;0;4.0456
CA-2014-151946;8610;FUR-BO-10003272;BT-11440;6/4/2014;6/9/2014;Standard Class;353.568;2;0.2;-44.196
CA-2014-151946;8611;FUR-FU-10002191;BT-11440;6/4/2014;6/9/2014;Standard Class;13.96;2;0;6.7008
CA-2017-123624;8612;TEC-AC-10000682;SE-20110;11/13/2017;11/17/2017;Second Class;82.95;5;0;29.0325
CA-2016-146437;8613;OFF-AR-10000588;HG-14965;1/28/2016;2/1/2016;Second Class;39.68;2;0;10.3168
CA-2016-138233;8614;TEC-AC-10002001;PF-19165;11/9/2016;11/14/2016;Standard Class;479.97;3;0;177.5889
CA-2016-165918;8615;OFF-LA-10003720;BD-11770;9/10/2016;9/14/2016;Standard Class;7.38;2;0;3.4686
CA-2016-165918;8616;OFF-BI-10004364;BD-11770;9/10/2016;9/14/2016;Standard Class;14.256;3;0.2;4.455
CA-2016-165918;8617;OFF-PA-10000100;BD-11770;9/10/2016;9/14/2016;Standard Class;81.98;2;0;40.1702
CA-2016-165918;8618;OFF-BI-10004826;BD-11770;9/10/2016;9/14/2016;Standard Class;39.624;3;0.2;13.8684
CA-2017-117513;8619;FUR-TA-10001520;BT-11395;3/3/2017;3/8/2017;Standard Class;399.672;7;0.2;-14.9877
CA-2017-132437;8620;OFF-ST-10001031;EM-14095;9/8/2017;9/13/2017;Second Class;65.12;4;0;16.9312
US-2017-119319;8621;FUR-FU-10003878;LC-17050;11/6/2017;11/9/2017;Second Class;30.56;5;0.6;-19.864
CA-2017-104318;8622;OFF-AP-10000358;FH-14275;5/13/2017;5/18/2017;Standard Class;20.768;2;0.2;2.3364
US-2016-114230;8623;OFF-ST-10000876;CM-12235;11/27/2016;12/1/2016;Standard Class;39.808;4;0.2;3.9808
CA-2015-136147;8624;OFF-BI-10004224;FM-14380;11/13/2015;11/18/2015;Standard Class;121.104;6;0.7;-100.92
CA-2015-136147;8625;TEC-AC-10004568;FM-14380;11/13/2015;11/18/2015;Standard Class;111.96;5;0.2;-1.3995
CA-2015-156118;8626;OFF-PA-10000533;HG-14965;12/8/2015;12/12/2015;Standard Class;15.696;3;0.2;5.1012
CA-2015-164084;8627;OFF-ST-10003638;AG-10525;9/7/2015;9/12/2015;Standard Class;70.26;3;0;18.9702
CA-2015-164084;8628;TEC-AC-10002305;AG-10525;9/7/2015;9/12/2015;Standard Class;R90,00;5;0;16.2
CA-2015-164084;8629;OFF-BI-10000605;AG-10525;9/7/2015;9/12/2015;Standard Class;6.096;2;0.2;2.0574
CA-2015-164084;8630;FUR-TA-10003569;AG-10525;9/7/2015;9/12/2015;Standard Class;481.176;2;0.4;-120.294
CA-2015-164084;8631;OFF-FA-10003059;AG-10525;9/7/2015;9/12/2015;Standard Class;7.24;4;0;2.3892
CA-2016-107783;8632;FUR-BO-10004409;OT-18730;7/28/2016;7/29/2016;First Class;177.45;5;0.5;-78.078
CA-2016-107783;8633;OFF-BI-10000545;OT-18730;7/28/2016;7/29/2016;First Class;1369.764;6;0.7;-913.176
CA-2016-107783;8634;OFF-AP-10004052;OT-18730;7/28/2016;7/29/2016;First Class;9.48;3;0.2;0.711
CA-2017-159793;8635;FUR-BO-10001798;SV-20365;8/25/2017;8/29/2017;Standard Class;130.98;2;0.5;-89.0664
CA-2014-160094;8636;OFF-AR-10004010;JM-16195;4/30/2014;5/2/2014;First Class;174.95;5;0;45.487
CA-2014-160094;8637;OFF-ST-10000585;JM-16195;4/30/2014;5/2/2014;First Class;R826,00;5;0;214.76
CA-2017-151281;8638;FUR-FU-10000397;HM-14980;4/27/2017;5/2/2017;Standard Class;139.58;7;0;39.0824
CA-2017-118346;8639;TEC-AC-10000736;PO-19180;7/23/2017;7/24/2017;First Class;399.95;5;0;143.982
CA-2014-129819;8640;OFF-BI-10004970;KC-16675;12/13/2014;12/15/2014;Second Class;12.39;3;0;5.8233
US-2017-148551;8641;OFF-BI-10000545;DB-13120;1/12/2017;1/16/2017;Standard Class;760.98;5;0.8;-1141.47
CA-2017-147767;8642;OFF-BI-10001670;SV-20935;12/2/2017;12/2/2017;Same Day;67.86;6;0.7;-45.24
CA-2015-108259;8643;OFF-FA-10000624;NS-18640;11/8/2015;11/15/2015;Standard Class;31.504;11;0.2;11.814
CA-2015-108259;8644;OFF-LA-10002945;NS-18640;11/8/2015;11/15/2015;Standard Class;5.04;1;0.2;1.638
CA-2015-108259;8645;OFF-BI-10000315;NS-18640;11/8/2015;11/15/2015;Standard Class;39.879;7;0.7;-29.2446
CA-2015-108259;8646;FUR-FU-10000023;NS-18640;11/8/2015;11/15/2015;Standard Class;4.712;1;0.2;1.4136
CA-2016-113341;8647;FUR-CH-10004698;MH-17455;11/25/2016;11/29/2016;Standard Class;194.352;3;0.2;19.4352
US-2015-131842;8648;FUR-CH-10004477;RR-19525;12/5/2015;12/8/2015;First Class;97.424;2;0.2;10.9602
CA-2016-164574;8649;OFF-ST-10003816;RH-19555;7/29/2016;8/3/2016;Standard Class;704.76;5;0.2;26.4285
CA-2016-164574;8650;OFF-BI-10002429;RH-19555;7/29/2016;8/3/2016;Standard Class;27.396;3;0.7;-20.0904
CA-2014-142769;8651;OFF-FA-10000840;RP-19390;9/13/2014;9/13/2014;Same Day;5.7;5;0;2.679
CA-2014-142769;8652;FUR-FU-10001918;RP-19390;9/13/2014;9/13/2014;Same Day;14.19;3;0;5.5341
CA-2014-142769;8653;OFF-SU-10001574;RP-19390;9/13/2014;9/13/2014;Same Day;7.3;2;0;2.19
CA-2014-142769;8654;TEC-AC-10001606;RP-19390;9/13/2014;9/13/2014;Same Day;199.98;2;0;75.9924
CA-2014-142769;8655;TEC-AC-10003399;RP-19390;9/13/2014;9/13/2014;Same Day;144.96;4;0;60.8832
CA-2014-142769;8656;TEC-AC-10000865;RP-19390;9/13/2014;9/13/2014;Same Day;R118,00;2;0;20.06
CA-2014-142769;8657;OFF-PA-10002923;RP-19390;9/13/2014;9/13/2014;Same Day;48.94;1;0;24.47
CA-2014-142769;8658;OFF-AP-10004785;RP-19390;9/13/2014;9/13/2014;Same Day;22.66;2;0;9.7438
CA-2016-168361;8659;OFF-BI-10003727;KB-16600;6/21/2016;6/25/2016;Standard Class;0.836;1;0.8;-1.3376
CA-2016-153185;8660;OFF-PA-10002246;MH-17620;9/3/2016;9/8/2016;Standard Class;30.96;6;0.2;11.223
CA-2017-124765;8661;FUR-BO-10003965;HZ-14950;11/25/2017;11/30/2017;Standard Class;723.92;5;0.2;-81.441
CA-2015-131856;8662;FUR-FU-10000175;JG-15160;5/12/2015;5/17/2015;Standard Class;21.968;4;0.6;-15.9268
CA-2015-131856;8663;TEC-PH-10001336;JG-15160;5/12/2015;5/17/2015;Standard Class;619.152;6;0.2;69.6546
CA-2015-131856;8664;OFF-PA-10001954;JG-15160;5/12/2015;5/17/2015;Standard Class;127.904;7;0.2;41.5688
CA-2017-126634;8665;FUR-FU-10004973;AB-10165;3/30/2017;4/1/2017;Second Class;94.2;5;0;39.564
CA-2016-118500;8666;OFF-SU-10004231;HJ-14875;11/17/2016;11/18/2016;First Class;49.5;5;0;13.365
CA-2016-163951;8667;OFF-AR-10004269;CJ-11875;12/30/2016;1/2/2017;First Class;16.52;5;0.2;1.652
CA-2016-149916;8668;OFF-BI-10004002;ED-13885;12/22/2016;12/24/2016;Second Class;55.36;4;0.2;19.376
CA-2016-149916;8669;TEC-MA-10000752;ED-13885;12/22/2016;12/24/2016;Second Class;11.56;1;0.2;3.757
CA-2015-158918;8670;OFF-PA-10004947;AI-10855;12/20/2015;12/25/2015;Second Class;17.12;4;0;7.704
US-2014-159611;8671;FUR-FU-10004904;KB-16315;12/27/2014;1/1/2015;Second Class;182.352;3;0.2;-18.2352
US-2014-159611;8672;OFF-ST-10002790;KB-16315;12/27/2014;1/1/2015;Second Class;118.16;2;0.2;-25.109
CA-2017-163265;8673;OFF-FA-10004854;JS-16030;2/16/2017;2/21/2017;Standard Class;18.368;2;0.2;6.1992
CA-2017-163265;8674;FUR-CH-10004063;JS-16030;2/16/2017;2/21/2017;Standard Class;600.558;3;0.3;-8.5794
CA-2017-163265;8675;OFF-ST-10000642;JS-16030;2/16/2017;2/21/2017;Standard Class;50.352;3;0.2;-8.1822
CA-2017-163265;8676;OFF-AR-10004078;JS-16030;2/16/2017;2/21/2017;Standard Class;28.032;6;0.2;3.504
CA-2017-163265;8677;FUR-FU-10004270;JS-16030;2/16/2017;2/21/2017;Standard Class;7.692;1;0.6;-3.6537
CA-2017-141705;8678;FUR-TA-10004607;PO-18850;10/24/2017;10/26/2017;First Class;517.405;5;0.3;-81.3065
CA-2016-112739;8679;OFF-BI-10001132;RD-19810;9/2/2016;9/7/2016;Second Class;8.608;8;0.8;-13.3424
CA-2016-112739;8680;TEC-AC-10001714;RD-19810;9/2/2016;9/7/2016;Second Class;159.56;5;0.2;33.9065
CA-2016-143805;8681;OFF-AP-10002945;JD-15895;12/1/2016;12/3/2016;Second Class;2104.55;7;0;694.5015
CA-2016-143805;8682;OFF-SU-10004664;JD-15895;12/1/2016;12/3/2016;Second Class;40.7;5;0;11.803
CA-2014-133634;8683;TEC-AC-10002550;SR-20740;11/5/2014;11/10/2014;Standard Class;47.79;3;0;16.2486
CA-2017-101665;8684;OFF-AR-10002335;TZ-21580;11/25/2017;12/1/2017;Standard Class;5.16;2;0;1.3416
CA-2016-155446;8685;TEC-AC-10001445;TN-21040;12/16/2016;12/23/2016;Standard Class;21.21;7;0;4.4541
CA-2017-137323;8686;OFF-ST-10003996;PW-19030;11/14/2017;11/18/2017;Second Class;96.36;6;0;25.0536
CA-2016-144015;8687;OFF-SU-10003505;AH-10075;6/26/2016;6/26/2016;Same Day;231.72;2;0;11.586
CA-2016-144015;8688;OFF-FA-10000624;AH-10075;6/26/2016;6/26/2016;Same Day;17.9;5;0;8.95
CA-2016-144015;8689;OFF-PA-10002870;AH-10075;6/26/2016;6/26/2016;Same Day;12.48;2;0;5.616
CA-2014-101427;8690;OFF-AR-10002257;AY-10555;12/26/2014;12/30/2014;Standard Class;8.016;3;0.2;1.1022
CA-2016-136770;8691;TEC-PH-10003580;SP-20650;8/14/2016;8/18/2016;Standard Class;259.896;2;0.4;-56.3108
CA-2016-136770;8692;TEC-PH-10001530;SP-20650;8/14/2016;8/18/2016;Standard Class;247.188;2;0.4;-49.4376
CA-2016-136770;8693;TEC-AC-10000420;SP-20650;8/14/2016;8/18/2016;Standard Class;279.96;5;0.2;48.993
CA-2016-118311;8694;TEC-AC-10000892;ED-13885;10/24/2016;10/28/2016;Standard Class;R450,00;5;0;R162,00
US-2014-112795;8695;OFF-PA-10001934;CR-12625;8/23/2014;8/28/2014;Second Class;19.44;3;0;9.5256
CA-2017-127096;8696;FUR-TA-10003473;CS-12400;9/15/2017;9/17/2017;Second Class;300.904;1;0.2;11.2839
CA-2017-119284;8697;TEC-PH-10001051;TS-21205;6/15/2017;6/20/2017;Standard Class;239.976;3;0.2;26.9973
CA-2017-119284;8698;FUR-FU-10004351;TS-21205;6/15/2017;6/20/2017;Standard Class;31.168;4;0.2;9.3504
CA-2017-119284;8699;FUR-TA-10004152;TS-21205;6/15/2017;6/20/2017;Standard Class;120.96;2;0.4;-28.224
CA-2017-119284;8700;TEC-PH-10000560;TS-21205;6/15/2017;6/20/2017;Standard Class;2239.936;8;0.2;223.9936
CA-2017-119284;8701;OFF-AP-10004249;TS-21205;6/15/2017;6/20/2017;Standard Class;76.608;8;0.2;6.7032
CA-2017-119284;8702;OFF-ST-10001490;TS-21205;6/15/2017;6/20/2017;Standard Class;142.776;1;0.2;17.847
CA-2017-119284;8703;OFF-PA-10000312;TS-21205;6/15/2017;6/20/2017;Standard Class;91.36;5;0.2;29.692
CA-2015-133494;8704;OFF-AP-10002906;RP-19390;3/1/2015;3/5/2015;Standard Class;3.552;2;0.2;0.444
CA-2016-111318;8705;TEC-PH-10004100;IL-15100;7/23/2016;7/26/2016;First Class;115.136;8;0.2;11.5136
US-2014-132745;8706;OFF-FA-10000254;NF-18475;10/1/2014;10/5/2014;Standard Class;4.71;1;0;R0,00
CA-2014-146815;8707;FUR-CH-10004289;PP-18955;9/8/2014;9/13/2014;Standard Class;172.764;2;0.1;13.4372
CA-2014-146815;8708;OFF-AR-10003469;PP-18955;9/8/2014;9/13/2014;Standard Class;3.52;2;0;1.6896
CA-2014-119144;8709;TEC-PH-10004188;JD-16150;11/16/2014;11/18/2014;First Class;79.968;4;0.2;-17.9928
CA-2014-119144;8710;FUR-BO-10004015;JD-16150;11/16/2014;11/18/2014;First Class;305.9745;3;0.15;25.1979
CA-2014-119144;8711;OFF-ST-10000991;JD-16150;11/16/2014;11/18/2014;First Class;344.91;3;0;10.3473
CA-2014-105648;8712;FUR-TA-10002958;EJ-14155;3/3/2014;3/7/2014;Standard Class;626.352;3;0.2;-23.4882
US-2015-145422;8713;FUR-BO-10002213;PW-19240;12/3/2015;12/7/2015;Standard Class;359.499;3;0.15;-29.6058
CA-2017-136623;8714;TEC-PH-10000004;TS-21430;7/11/2017;7/16/2017;Standard Class;71.952;6;0.2;5.3964
CA-2017-136623;8715;OFF-BI-10003708;TS-21430;7/11/2017;7/16/2017;Standard Class;29.8;5;0.2;9.3125
CA-2017-121678;8716;OFF-BI-10002949;BM-11650;11/16/2017;11/20/2017;Second Class;1.824;1;0.7;-1.3984
CA-2016-120824;8717;OFF-AP-10001242;AW-10930;6/12/2016;6/16/2016;Second Class;64.384;4;0.8;-160.96
CA-2016-120824;8718;FUR-FU-10001424;AW-10930;6/12/2016;6/16/2016;Second Class;6.984;2;0.6;-4.5396
CA-2016-120824;8719;OFF-AR-10003469;AW-10930;6/12/2016;6/16/2016;Second Class;11.264;8;0.2;3.9424
CA-2016-120824;8720;OFF-PA-10000232;AW-10930;6/12/2016;6/16/2016;Second Class;15.552;3;0.2;5.6376
CA-2016-120824;8721;FUR-CH-10000229;AW-10930;6/12/2016;6/16/2016;Second Class;379.372;2;0.3;-119.2312
CA-2016-120824;8722;OFF-ST-10002562;AW-10930;6/12/2016;6/16/2016;Second Class;67.536;9;0.2;6.7536
CA-2016-120824;8723;OFF-BI-10001525;AW-10930;6/12/2016;6/16/2016;Second Class;1.524;2;0.8;-2.667
US-2016-135209;8724;OFF-PA-10002986;MH-17290;12/29/2016;12/31/2016;Second Class;37.408;7;0.2;13.0928
US-2016-135209;8725;OFF-PA-10000143;MH-17290;12/29/2016;12/31/2016;Second Class;25.344;6;0.2;8.8704
CA-2017-148145;8726;OFF-AR-10003752;SW-20275;3/18/2017;3/23/2017;Standard Class;46.2;4;0;21.252
CA-2015-103870;8727;TEC-AC-10002370;SP-20860;12/27/2015;12/31/2015;Standard Class;4.728;3;0.2;0.7092
CA-2015-103870;8728;FUR-FU-10002030;SP-20860;12/27/2015;12/31/2015;Standard Class;53.352;3;0.2;16.0056
